Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,code (product.metafields.custom.code),discount_value (product.metafields.custom.discount_value),gender (product.metafields.custom.gender),gender_list (product.metafields.custom.gender_list),type1 (product.metafields.custom.type1),type2 (product.metafields.custom.type2),type3 (product.metafields.custom.type3),with_images (product.metafields.custom.with_images),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
w-simple-pant-i031924-blue-light-true-washed-ss-25,,,,,,,,,24,,,BLUE (LIGHT TRUE WASHED),,,,,I031924-BLUE-LIGHT-TRUE-WASHED-SS-25-24-BLUE-LIGHT-TRUE-WASHED-2700009327099,0.0,shopify,deny,manual,224.95,449.90,true,true,,,,,'2700009327099,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I031924_BLUE-_LIGHT-TRUE-WASHED__3-01K5V4Z7G3Y5CHE9G4F9T9MX82.jpg?v=1763384402,4,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
w-simple-pant-i031924-blue-light-true-washed-ss-25,,,,,,,,,25,,,BLUE (LIGHT TRUE WASHED),,,,,I031924-BLUE-LIGHT-TRUE-WASHED-SS-25-25-BLUE-LIGHT-TRUE-WASHED-2700009327105,0.0,shopify,deny,manual,224.95,449.90,true,true,,,,,'2700009327105,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I031924_BLUE-_LIGHT-TRUE-WASHED__4-01K5V4ZCWHRXT7F344ES4AHZEX.jpg?v=1763384402,5,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
w-simple-pant-i031924-blue-light-true-washed-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I031924_BLUE-_LIGHT-TRUE-WASHED__5-01K5V4Z6JJNF7A4GGBCJN9NTXF.jpg?v=1763384401,6,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
w-simple-pant-i031924-blue-light-true-washed-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I031924_BLUE-_LIGHT-TRUE-WASHED__6-01K5V4ZAYCP7GP3G8DKQ9X2E5T.jpg?v=1763384402,7,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
a-shirt-i033227-black-black-ho-24,A-Shirt,,CARHARTT WIP,,"",no_images,false,color,BLACK + BLACK,,size,XXL,,,,,I033227-BLACK-BLACK-HO-24-XXL-BLACK-BLACK-2700009195131,0.0,shopify,deny,manual,199.90,199.90,true,true,,,,,'2700009195131,,,,false,,,I033227-BLACK + BLACK-HO-24,,,Mens,,Tank Top,Light Knitwear,,,,,,,kg,,,draft
a-shirt-i033227-black-black-ho-24,,,,,,,,,BLACK + BLACK,,,XL,,,,,I033227-BLACK-BLACK-HO-24-XL-BLACK-BLACK-2700009195124,0.0,shopify,deny,manual,199.90,199.90,true,true,,,,,'2700009195124,,,,,,,,,,,,,,,,,,,,kg,,,
heart-clip-belt-i034631-dusty-h-brown-gold-su-25,Heart Clip Belt,,CARHARTT WIP,,"",with_images,true,color,DUSTY H BROWN / GOLD,,size,ONE SIZE,,,,,I034631-DUSTY-H-BROWN-GOLD-SU-25-ONE-SIZE-DUSTY-H-BROWN-GOLD-2700009694481,0.0,shopify,deny,manual,179.90,179.90,true,true,,,,,'2700009694481,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SU-25_CARHARTT-WIP_I034631_DUSTY-H-BROWN---GOLD_0-01K9AQYKYRE3WYYWPA5PKFPQRW.jpg?v=1763384433,1,Product image by Kixbox,false,,,I034631-DUSTY H BROWN / GOLD-SU-25,,,"Mens
Womens",Textile Belt,Belts,Accessories,TRUE,,,,,,kg,,,active
heart-clip-belt-i034631-dusty-h-brown-gold-su-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SU-25_CARHARTT-WIP_I034631_DUSTY-H-BROWN---GOLD_1-01K9AQYPBBAKW5XE88E692RFGP.jpg?v=1763384433,2,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
heart-clip-belt-i034631-dusty-h-brown-gold-su-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SU-25_CARHARTT-WIP_I034631_DUSTY-H-BROWN---GOLD_2-01K9AQYN0DCMBZ99408SHWMN5F.jpg?v=1763384433,3,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
marv-pant-i033129-leather-stone-washed-ss-25,Marv Pant,,CARHARTT WIP,,"",with_images,false,size,L,,color,LEATHER (STONE WASHED),,,,,I033129-LEATHER-STONE-WASHED-SS-25-L-LEATHER-STONE-WASHED-2700009289304,0.0,shopify,deny,manual,0.00,,true,true,,,,,'2700009289304,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033129_LEATHER-_STONE-WASHED__0-01K5V5K61N39RA39DTQSYW181R.jpg?v=1763384415,1,Product image by Kixbox,false,,,I033129-LEATHER (STONE WASHED)-SS-25,,,Mens,Chino Pants (Loose fit),Pants,Bottoms,TRUE,,,,,,kg,,,draft
marv-pant-i033129-leather-stone-washed-ss-25,,,,,,,,,S,,,LEATHER (STONE WASHED),,,,,I033129-LEATHER-STONE-WASHED-SS-25-S-LEATHER-STONE-WASHED-2700009289281,0.0,shopify,deny,manual,589.90,589.90,true,true,,,,,'2700009289281,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033129_LEATHER-_STONE-WASHED__1-01K5V5K67CNJ6B2B8XM9DHQ2AJ.jpg?v=1763384415,2,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
marv-pant-i033129-leather-stone-washed-ss-25,,,,,,,,,XL,,,LEATHER (STONE WASHED),,,,,I033129-LEATHER-STONE-WASHED-SS-25-XL-LEATHER-STONE-WASHED-2700009289311,0.0,shopify,deny,manual,589.90,589.90,true,true,,,,,'2700009289311,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033129_LEATHER-_STONE-WASHED__2-01K5V5K9875SXYRVDKAZ6AEMQH.jpg?v=1763384416,3,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
marv-pant-i033129-leather-stone-washed-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033129_LEATHER-_STONE-WASHED__3-01K5V5KDFFF1K1ZPN17C6WBYV4.jpg?v=1763384416,4,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
marv-pant-i033129-leather-stone-washed-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033129_LEATHER-_STONE-WASHED__4-01K5V5KHVSYYY6JDCHVBBYSS2Z.jpg?v=1763384415,5,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
marv-pant-i033129-leather-stone-washed-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033129_LEATHER-_STONE-WASHED__5-01K5V5KD8JHDGMGH6F6JFV2VWM.jpg?v=1763384415,6,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
marv-pant-i033129-leather-stone-washed-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033129_LEATHER-_STONE-WASHED__6-01K5V5KDFP21A82RM57BEDGG80.jpg?v=1763384415,7,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
vegas-billfold-wallet-i033108-black-silver-ss-25,Vegas Billfold Wallet,,CARHARTT WIP,,"",with_images,false,size,ONE SIZE,,color,BLACK / SILVER,,,,,I033108-BLACK-SILVER-SS-25-ONE-SIZE-BLACK-SILVER-2700009394695,0.0,shopify,deny,manual,174.95,349.90,true,true,,,,,'2700009394695,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033108_BLACK---SILVER_0-01K5V5K678TRQAFDNAH6M9A4VJ.jpg?v=1763384415,1,Product image by Kixbox,false,,,I033108-BLACK / SILVER-SS-25,50,,"Mens
Womens",Leather Wallet,Wallets,Accessories,TRUE,,,,,,kg,,,draft
vegas-billfold-wallet-i033108-black-silver-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033108_BLACK---SILVER_1-01K5V5K5FD1KEJDWN2SD8PTEMY.jpg?v=1763384415,2,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
vegas-billfold-wallet-i033108-black-silver-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033108_BLACK---SILVER_2-01K5V5K61M4XGNM1PE2KMQE7HD.jpg?v=1763384415,3,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
w-simple-pant-i031924-black-stone-washed-aw-24,W Simple Pant,,CARHARTT WIP,,"",with_images,false,size,28,,color,BLACK (STONE WASHED),,,,,I031924-BLACK-STONE-WASHED-AW-24-28-BLACK-STONE-WASHED-2700008819274,0.0,shopify,deny,manual,449.90,449.90,true,true,,,,,'2700008819274,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/AW-24_CARHARTT-WIP_I031924_BLACK-_STONE-WASHED__0-01K78Y3TRSS02C1Z635ZPJDCY8.jpg?v=1763384399,1,Product image by Kixbox,false,,,I031924-BLACK (STONE WASHED)-AW-24,,,Womens,Jeans (Loose fit),Pants,Bottoms,TRUE,,,,,,kg,,,draft
w-simple-pant-i031924-black-stone-washed-aw-24,,,,,,,,,25,,,BLACK (STONE WASHED),,,,,I031924-BLACK-STONE-WASHED-AW-24-25-BLACK-STONE-WASHED-2700008819243,0.0,shopify,deny,manual,449.90,449.90,true,true,,,,,'2700008819243,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/AW-24_CARHARTT-WIP_I031924_BLACK-_STONE-WASHED__1-01K78Y3TP4SF0K69XGP5G9J0SQ.jpg?v=1763384399,2,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
w-simple-pant-i031924-black-stone-washed-aw-24,,,,,,,,,24,,,BLACK (STONE WASHED),,,,,I031924-BLACK-STONE-WASHED-AW-24-24-BLACK-STONE-WASHED-2700008819236,0.0,shopify,deny,manual,224.95,449.90,true,true,,,,,'2700008819236,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/AW-24_CARHARTT-WIP_I031924_BLACK-_STONE-WASHED__2-01K78Y3W0R0GPB8HXJAJRDBRGN.jpg?v=1763384399,3,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
w-simple-pant-i031924-black-stone-washed-aw-24,,,,,,,,,27,,,BLACK (STONE WASHED),,,,,I031924-BLACK-STONE-WASHED-AW-24-27-BLACK-STONE-WASHED-2700008819267,0.0,shopify,deny,manual,449.90,449.90,true,true,,,,,'2700008819267,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/AW-24_CARHARTT-WIP_I031924_BLACK-_STONE-WASHED__3-01K78Y3XXSY43K0T9ZJAKDRJDK.jpg?v=1763384399,4,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
w-simple-pant-i031924-black-stone-washed-aw-24,,,,,,,,,26,,,BLACK (STONE WASHED),,,,,I031924-BLACK-STONE-WASHED-AW-24-26-BLACK-STONE-WASHED-2700008819250,0.0,shopify,deny,manual,449.90,449.90,true,true,,,,,'2700008819250,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/AW-24_CARHARTT-WIP_I031924_BLACK-_STONE-WASHED__4-01K78Y3VY3EKKPT5ZG2ET8YMRY.jpg?v=1763384399,5,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
w-simple-pant-i031924-black-stone-washed-aw-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/AW-24_CARHARTT-WIP_I031924_BLACK-_STONE-WASHED__5-01K78Y3YCBKWQ1TW5DBNMG81W3.jpg?v=1763384399,6,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
w-simple-pant-i031924-black-stone-washed-aw-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/AW-24_CARHARTT-WIP_I031924_BLACK-_STONE-WASHED__6-01K78Y42AMA0TVXRKHZV1HPN38.jpg?v=1763384399,7,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
s-s-american-script-t-shirt-i029956-white-ss-25,S/S American Script T-Shirt,,CARHARTT WIP,,"",with_images,true,size,L,,color,WHITE,,,,,I029956-WHITE-SS-25-L-WHITE-2700009312187,0.0,shopify,deny,manual,0.00,,true,true,,,,,'2700009312187,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I029956_WHITE_0-01K5V4WA4AH5BZ4KV7F3DK0VAF.jpg?v=1763384366,1,Product image by Kixbox,false,,,I029956-WHITE-SS-25,,,Mens,T-shirt Short Sleeve,T-shirt,Light Knitwear,TRUE,,,,,,kg,,,active
s-s-american-script-t-shirt-i029956-white-ss-25,,,,,,,,,XXL,,,WHITE,,,,,I029956-WHITE-SS-25-XXL-WHITE-2700009312200,0.0,shopify,deny,manual,199.90,199.90,true,true,,,,,'2700009312200,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I029956_WHITE_1-01K5V4WJX30ZS7MHAT82ZMPRYK.jpg?v=1763384366,2,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
s-s-american-script-t-shirt-i029956-white-ss-25,,,,,,,,,M,,,WHITE,,,,,I029956-WHITE-SS-25-M-WHITE-2700009312170,0.0,shopify,deny,manual,199.90,199.90,true,true,,,,,'2700009312170,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I029956_WHITE_2-01K5V4WMC4A7WG26WSEWZAQ5XD.jpg?v=1763384367,3,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
s-s-american-script-t-shirt-i029956-white-ss-25,,,,,,,,,S,,,WHITE,,,,,I029956-WHITE-SS-25-S-WHITE-2700009312163,0.0,shopify,deny,manual,199.90,199.90,true,true,,,,,'2700009312163,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I029956_WHITE_3-01K5V4WMK0M2T708GGJ7974FTM.jpg?v=1763384366,4,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
s-s-american-script-t-shirt-i029956-white-ss-25,,,,,,,,,XL,,,WHITE,,,,,I029956-WHITE-SS-25-XL-WHITE-2700009312194,0.0,shopify,deny,manual,199.90,199.90,true,true,,,,,'2700009312194,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I029956_WHITE_4-01K5V4WP8N13MDQNH81HJBT02K.jpg?v=1763384366,5,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
s-s-american-script-t-shirt-i029956-white-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I029956_WHITE_5-01K5V4WMCAYYQANFVN2SV5CTA4.jpg?v=1763384366,6,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
carhartt-wip-slippers-i034615-black-white-ss-25,Carhartt WIP Slippers,,CARHARTT WIP,,"",with_images,true,size,UK9,,color,BLACK / WHITE,,,,,I034615-BLACK-WHITE-SS-25-UK9-BLACK-WHITE-2700009399317,0.0,shopify,deny,manual,239.90,239.90,true,true,,,,,'2700009399317,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I034615_BLACK---WHITE_0-01K5V586G1KDQB2M07H7H98CHC.jpg?v=1763384432,1,Product image by Kixbox,false,,,I034615-BLACK / WHITE-SS-25,,,"Mens
Womens",House Slippers,Slippers,Footwear,TRUE,,,,,,kg,,,active
carhartt-wip-slippers-i034615-black-white-ss-25,,,,,,,,,UK5,,,BLACK / WHITE,,,,,I034615-BLACK-WHITE-SS-25-UK5-BLACK-WHITE-2700009399232,0.0,shopify,deny,manual,239.90,239.90,true,true,,,,,'2700009399232,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I034615_BLACK---WHITE_1-01K5V58798WZHQKNTQSQBX6Q2W.jpg?v=1763384432,2,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
carhartt-wip-slippers-i034615-black-white-ss-25,,,,,,,,,UK10,,,BLACK / WHITE,,,,,I034615-BLACK-WHITE-SS-25-UK10-BLACK-WHITE-2700009399331,0.0,shopify,deny,manual,0.00,,true,true,,,,,'2700009399331,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I034615_BLACK---WHITE_2-01K5V586Q3SEDAX2DR0AFFA1EY.jpg?v=1763384432,3,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
carhartt-wip-slippers-i034615-black-white-ss-25,,,,,,,,,UK8,,,BLACK / WHITE,,,,,I034615-BLACK-WHITE-SS-25-UK8-BLACK-WHITE-2700009399294,0.0,shopify,deny,manual,239.90,239.90,true,true,,,,,'2700009399294,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I034615_BLACK---WHITE_3-01K5V588K3RXRW5B7F2WXN982Y.jpg?v=1763384432,4,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
carhartt-wip-slippers-i034615-black-white-ss-25,,,,,,,,,UK4,,,BLACK / WHITE,,,,,I034615-BLACK-WHITE-SS-25-UK4-BLACK-WHITE-2700009399218,0.0,shopify,deny,manual,239.90,239.90,true,true,,,,,'2700009399218,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I034615_BLACK---WHITE_4-01K5V58DNDSTAXV35QE9P5PN89.jpg?v=1763384432,5,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
carhartt-wip-slippers-i034615-black-white-ss-25,,,,,,,,,UK6,,,BLACK / WHITE,,,,,I034615-BLACK-WHITE-SS-25-UK6-BLACK-WHITE-2700009399256,0.0,shopify,deny,manual,239.90,239.90,true,true,,,,,'2700009399256,,,,,,,,,,,,,,,,,,,,kg,,,
carhartt-wip-slippers-i034615-black-white-ss-25,,,,,,,,,UK11,,,BLACK / WHITE,,,,,I034615-BLACK-WHITE-SS-25-UK11-BLACK-WHITE-2700009399355,0.0,shopify,deny,manual,239.90,239.90,true,true,,,,,'2700009399355,,,,,,,,,,,,,,,,,,,,kg,,,
carhartt-wip-slippers-i034615-black-white-ss-25,,,,,,,,,UK7,,,BLACK / WHITE,,,,,I034615-BLACK-WHITE-SS-25-UK7-BLACK-WHITE-2700009399270,0.0,shopify,deny,manual,239.90,239.90,true,true,,,,,'2700009399270,,,,,,,,,,,,,,,,,,,,kg,,,
hooded-american-script-jacket-i033063-ash-heather-ss-25,Hooded American Script Jacket,,CARHARTT WIP,,"",with_images,true,size,XXL,,color,ASH HEATHER,,,,,I033063-ASH-HEATHER-SS-25-XXL-ASH-HEATHER-2700009333427,0.0,shopify,deny,manual,589.90,589.90,true,true,,,,,'2700009333427,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033063_ASH-HEATHER_0-01K5V4G6V681A20JS1QADE4M3R.jpg?v=1763384415,1,Product image by Kixbox,false,,,I033063-ASH HEATHER-SS-25,,,Mens,Zippered Hooded Sweatshirt,Sweatshirt,Sweaters and Sweatshirts,TRUE,,,,,,kg,,,active
hooded-american-script-jacket-i033063-ash-heather-ss-25,,,,,,,,,XL,,,ASH HEATHER,,,,,I033063-ASH-HEATHER-SS-25-XL-ASH-HEATHER-2700009333410,0.0,shopify,deny,manual,589.90,589.90,true,true,,,,,'2700009333410,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033063_ASH-HEATHER_1-01K5V4G6METARPK5B47PDWHJZZ.jpg?v=1763384414,2,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
hooded-american-script-jacket-i033063-ash-heather-ss-25,,,,,,,,,S,,,ASH HEATHER,,,,,I033063-ASH-HEATHER-SS-25-S-ASH-HEATHER-2700009333380,0.0,shopify,deny,manual,589.90,589.90,true,true,,,,,'2700009333380,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033063_ASH-HEATHER_2-01K5V4G6MEJFRTXXK7E09HV8BY.jpg?v=1763384415,3,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
hooded-american-script-jacket-i033063-ash-heather-ss-25,,,,,,,,,M,,,ASH HEATHER,,,,,I033063-ASH-HEATHER-SS-25-M-ASH-HEATHER-2700009333397,0.0,shopify,deny,manual,589.90,589.90,true,true,,,,,'2700009333397,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033063_ASH-HEATHER_3-01K5V4G7CYC5YJWSV2CQ7BJHKN.jpg?v=1763384414,4,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
hooded-american-script-jacket-i033063-ash-heather-ss-25,,,,,,,,,L,,,ASH HEATHER,,,,,I033063-ASH-HEATHER-SS-25-L-ASH-HEATHER-2700009333403,0.0,shopify,deny,manual,0.00,,true,true,,,,,'2700009333403,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033063_ASH-HEATHER_4-01K5V4GE8J109E558BYZYGT21X.jpg?v=1763384415,5,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
hooded-american-script-jacket-i033063-ash-heather-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033063_ASH-HEATHER_5-01K5V4GMD2Q9G5HC5BXWC34NVY.jpg?v=1763384415,6,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
hooded-american-script-jacket-i033063-ash-heather-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033063_ASH-HEATHER_6-01K5V4GJHZV7KSSXF066WZPWPB.jpg?v=1763384414,7,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
hooded-nelson-jacket-i033064-graphite-garment-dyed-ss-25,Hooded Nelson Jacket,,CARHARTT WIP,,"",with_images,false,size,XXL,,color,GRAPHITE (GARMENT DYED),,,,,I033064-GRAPHITE-GARMENT-DYED-SS-25-XXL-GRAPHITE-GARMENT-DYED-2700009333960,0.0,shopify,deny,manual,759.90,759.90,true,true,,,,,'2700009333960,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033064_GRAPHITE-_GARMENT-DYED__0-01K5V70NV1PNF136W298BT3RDX.jpg?v=1763384414,1,Product image by Kixbox,false,,,I033064-GRAPHITE (GARMENT DYED)-SS-25,,,Mens,Zippered Hooded Sweatshirt,Sweatshirt,Sweaters and Sweatshirts,TRUE,,,,,,kg,,,draft
hooded-nelson-jacket-i033064-graphite-garment-dyed-ss-25,,,,,,,,,L,,,GRAPHITE (GARMENT DYED),,,,,I033064-GRAPHITE-GARMENT-DYED-SS-25-L-GRAPHITE-GARMENT-DYED-2700009333946,0.0,shopify,deny,manual,759.90,759.90,true,true,,,,,'2700009333946,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033064_GRAPHITE-_GARMENT-DYED__1-01K5V70NV5GB4C2FG8TM9XXDCD.jpg?v=1763384415,2,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
hooded-nelson-jacket-i033064-graphite-garment-dyed-ss-25,,,,,,,,,M,,,GRAPHITE (GARMENT DYED),,,,,I033064-GRAPHITE-GARMENT-DYED-SS-25-M-GRAPHITE-GARMENT-DYED-2700009333939,0.0,shopify,deny,manual,759.90,759.90,true,true,,,,,'2700009333939,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033064_GRAPHITE-_GARMENT-DYED__2-01K5V70MYF689M4X7FBYFYHVN8.jpg?v=1763384414,3,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
hooded-nelson-jacket-i033064-graphite-garment-dyed-ss-25,,,,,,,,,S,,,GRAPHITE (GARMENT DYED),,,,,I033064-GRAPHITE-GARMENT-DYED-SS-25-S-GRAPHITE-GARMENT-DYED-2700009333922,0.0,shopify,deny,manual,759.90,759.90,true,true,,,,,'2700009333922,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033064_GRAPHITE-_GARMENT-DYED__3-01K5V70S52VM1XXNSKZZB6S67E.jpg?v=1763384414,4,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
hooded-nelson-jacket-i033064-graphite-garment-dyed-ss-25,,,,,,,,,XL,,,GRAPHITE (GARMENT DYED),,,,,I033064-GRAPHITE-GARMENT-DYED-SS-25-XL-GRAPHITE-GARMENT-DYED-2700009333953,0.0,shopify,deny,manual,759.90,759.90,true,true,,,,,'2700009333953,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033064_GRAPHITE-_GARMENT-DYED__4-01K5V7141217566R4JKETSCDQB.jpg?v=1763384416,5,Product image by Kixbox,,,,,,,,,,,,,,,,,kg,,,
hooded-nelson-jacket-i033064-graphite-garment-dyed-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033064_GRAPHITE-_GARMENT-DYED__5-01K5V711TM4S1FR831QPP6YYS3.jpg?v=1763384414,6,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
hooded-nelson-jacket-i033064-graphite-garment-dyed-ss-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0685/2925/8577/files/SS-25_CARHARTT-WIP_I033064_GRAPHITE-_GARMENT-DYED__6-01K5V70XYWTD6641NMXVR4CFN0.jpg?v=1763384414,7,Product image by Kixbox,,,,,,,,,,,,,,,,,,,,
